ccname,year,ccode,idacr,leader,exit,v2x_libdem,v2x_libdem_codehigh,v2x_libdem_codelow,regime.spell,TENURE,SignPTA,NegPTA,DICT,poleff,reelection,allhouse,GDPpercapita,PTS_A.x,DEMDUR,AUTODUR,GDPgrowth
Bosnia and Herzegovina,2010,346,BOS,Silajdzic,1,0.28,0.31,0.25,no authority,1,0,0,2,1,NA,NA,4614.829041,2,0,0,0.87
Bosnia and Herzegovina,2010,346,BOS,Radmanovic,1,0.28,0.31,0.25,no authority,1,0,0,2,1,NA,NA,4614.829041,2,0,0,0.87
Bosnia and Herzegovina,2011,346,BOS,Zeljko Komsic,1,0.28,0.3,0.25,no authority,1,0,1,2,1,NA,NA,4700.887837,1,0,0,0.96
Bosnia and Herzegovina,2011,346,BOS,Radmanovic,1,0.28,0.3,0.25,no authority,2,0,0,2,1,NA,NA,4700.887837,1,0,0,0.96
Bosnia and Herzegovina,2012,346,BOS,Zeljko Komsic,1,0.28,0.32,0.27,no authority,2,0,0,2,1,NA,NA,4714.227206,1,0,0,-0.82
Bosnia and Herzegovina,2013,346,BOS,Zeljko Komsic,1,0.26,0.29,0.23,no authority,3,0,0,2,1,NA,NA,4882.803667,NA,0,0,2.35
Bosnia and Herzegovina,2014,346,BOS,Zeljko Komsic,1,0.26,0.28,0.23,no authority,4,0,0,2,1,NA,NA,4992.948867,2,0,0,1.15
Bosnia and Herzegovina,2014,346,BOS,Ivanic,1,0.26,0.28,0.23,no authority,1,0,0,2,1,NA,NA,4992.948867,2,0,0,1.15
Bosnia and Herzegovina,2015,346,BOS,Ivanic,1,0.26,0.28,0.23,no authority,2,0,0,2,1,NA,NA,5190.293777,2,0,0,3.08
Bosnia and Herzegovina,2015,346,BOS,Dragan Covic,-888,0.26,0.28,0.23,no authority,1,0,0,2,1,NA,NA,5190.293777,2,0,0,3.08
Botswana,1995,571,BOT,Masire,1,0.61,0.66,0.56,democracy,16,0,0,0,1,NA,1,4237.567299,1,25,0,7.03
Botswana,1996,571,BOT,Masire,1,0.61,0.66,0.56,democracy,17,0,0,0,1,NA,1,4386.851537,1,26,0,5.83
Botswana,1997,571,BOT,Masire,1,0.63,0.67,0.57,democracy,18,0,0,0,1,NA,1,4641.80548,NA,27,0,8.03
Botswana,1998,571,BOT,Mogae,1,0.63,0.69,0.58,democracy,1,0,0,0,1,NA,1,4585.739928,NA,28,0,0.72
Botswana,1998,571,BOT,Masire,1,0.63,0.69,0.58,democracy,19,0,0,0,1,NA,1,4585.739928,NA,28,0,0.72
Botswana,1999,571,BOT,Mogae,1,0.63,0.69,0.58,democracy,2,0,0,0,0,NA,1,4939.598056,NA,29,0,9.67
Botswana,2000,571,BOT,Mogae,1,0.62,0.68,0.57,democracy,3,0,0,0,0,NA,1,4954.77429,NA,30,0,1.99
Botswana,2001,571,BOT,Mogae,1,0.62,0.68,0.57,democracy,4,0,0,0,0,NA,1,4891.914844,NA,31,0,0.25
Botswana,2002,571,BOT,Mogae,1,0.62,0.68,0.57,democracy,5,0,0,0,0,NA,1,5115.899886,NA,32,0,6.07
Botswana,2003,571,BOT,Mogae,1,0.62,0.68,0.57,democracy,6,0,0,0,0,NA,1,5280.215175,NA,33,0,4.63
Botswana,2004,571,BOT,Mogae,1,0.62,0.68,0.58,democracy,7,0,0,0,0,1,1,5349.002024,NA,34,0,2.71
Botswana,2005,571,BOT,Mogae,1,0.63,0.67,0.56,democracy,8,0,1,0,0,NA,1,5512.811229,NA,35,0,4.56
Botswana,2006,571,BOT,Mogae,1,0.63,0.67,0.59,democracy,9,1,0,0,0,NA,1,5883.899059,NA,36,0,8.36
Botswana,2007,571,BOT,Mogae,1,0.65,0.7,0.59,democracy,10,0,0,0,0,NA,1,6270.474082,NA,37,0,8.28
Botswana,2008,571,BOT,Mogae,1,0.63,0.68,0.58,democracy,11,0,0,0,0,NA,1,6552.776641,NA,38,0,6.25
Botswana,2008,571,BOT,Ian Khama,-888,0.63,0.68,0.58,democracy,1,0,0,0,0,NA,1,6552.776641,NA,38,0,6.25
Botswana,2009,571,BOT,Ian Khama,-888,0.62,0.68,0.58,democracy,2,0,0,0,0,NA,1,5948.853248,NA,39,0,-7.65
Botswana,2010,571,BOT,Ian Khama,-888,0.61,0.67,0.57,democracy,3,0,0,0,0,NA,1,6346.156204,NA,40,0,8.56
Botswana,2011,571,BOT,Ian Khama,-888,0.62,0.67,0.56,democracy,4,0,0,0,0,NA,1,6610.331922,NA,41,0,6.05
Botswana,2012,571,BOT,Ian Khama,-888,0.6,0.68,0.56,democracy,5,0,0,0,0,NA,1,6779.393897,NA,42,0,4.46
Botswana,2013,571,BOT,Ian Khama,-888,0.59,0.63,0.53,democracy,6,0,0,0,0,NA,1,7409.421155,NA,43,0,11.34
Botswana,2014,571,BOT,Ian Khama,-888,0.59,0.65,0.55,democracy,7,0,0,0,0,1,1,7574.282097,NA,44,0,4.15
Botswana,2015,571,BOT,Ian Khama,-888,0.61,0.67,0.56,democracy,8,0,0,0,0,NA,1,7308.760621,NA,45,0,-1.7
Brazil,1995,140,BRA,Cardoso,1,0.74,0.78,0.69,democracy,1,0,0,0,0,NA,0,8549.02152,4,10,0,4.42
Brazil,1996,140,BRA,Cardoso,1,0.74,0.8,0.69,democracy,2,0,0,0,0,NA,0,8599.101647,4,11,0,2.21
Brazil,1997,140,BRA,Cardoso,1,0.74,0.8,0.69,democracy,3,0,0,0,0,NA,0,8751.37999,4,12,0,3.4
Brazil,1998,140,BRA,Cardoso,1,0.73,0.79,0.68,democracy,4,0,0,0,0,1,0,8645.513397,3,13,0,0.34
Brazil,1999,140,BRA,Cardoso,1,0.73,0.78,0.67,democracy,5,0,0,0,0,NA,0,8555.91567,4,14,0,0.47
Brazil,2000,140,BRA,Cardoso,1,0.75,0.82,0.7,democracy,6,0,0,0,0,NA,0,8779.290799,4,15,0,4.11
Brazil,2001,140,BRA,Cardoso,1,0.74,0.81,0.69,democracy,7,0,0,0,0,NA,0,8777.357134,4,16,0,1.38
Brazil,2002,140,BRA,Cardoso,1,0.74,0.79,0.69,democracy,8,0,0,0,0,NA,0,8924.896961,4,17,0,3.05
Brazil,2003,140,BRA,Lula da Silva,1,0.76,0.81,0.71,democracy,1,0,0,0,0,NA,0,8911.319512,4,18,0,1.14
Brazil,2003,140,BRA,Cardoso,1,0.76,0.81,0.71,democracy,9,0,0,0,0,NA,0,8911.319512,4,18,0,1.14
Brazil,2004,140,BRA,Lula da Silva,1,0.76,0.81,0.71,democracy,2,0,1,0,0,NA,0,9309.892056,4,19,0,5.76
Brazil,2005,140,BRA,Lula da Silva,1,0.77,0.81,0.72,democracy,3,0,0,0,0,NA,0,9495.48465,4,20,0,3.2
Brazil,2006,140,BRA,Lula da Silva,1,0.77,0.82,0.72,democracy,4,0,1,0,0,1,0,9761.834283,4,21,0,3.96
Brazil,2007,140,BRA,Lula da Silva,1,0.76,0.81,0.71,democracy,5,1,0,0,0,NA,0,10244.26715,4,22,0,6.06
Brazil,2008,140,BRA,Lula da Silva,1,0.76,0.8,0.71,democracy,6,0,0,0,0,NA,0,10656.86947,4,23,0,5.09
Brazil,2009,140,BRA,Lula da Silva,1,0.76,0.8,0.71,democracy,7,0,0,0,0,NA,0,10538.77828,4,24,0,-0.13
Brazil,2010,140,BRA,Lula da Silva,1,0.77,0.81,0.72,democracy,8,0,0,0,0,NA,0,11224.15408,4,25,0,7.54
Brazil,2011,140,BRA,Rousseff,-888,0.79,0.84,0.74,democracy,1,0,0,0,0,NA,0,11560.41875,4,26,0,3.99
Brazil,2011,140,BRA,Lula da Silva,1,0.79,0.84,0.74,democracy,9,0,0,0,0,NA,0,11560.41875,4,26,0,3.99
Brazil,2012,140,BRA,Rousseff,-888,0.78,0.83,0.74,democracy,2,0,0,0,0,NA,0,11673.77054,4,27,0,1.93
Brazil,2013,140,BRA,Rousseff,-888,0.78,0.83,0.74,democracy,3,0,0,0,0,NA,0,11915.41705,NA,28,0,3.01
Brazil,2014,140,BRA,Rousseff,-888,0.76,0.82,0.72,democracy,4,0,0,0,0,1,0,11870.14841,4,29,0,0.51
Brazil,2015,140,BRA,Rousseff,-888,0.76,0.81,0.7,democracy,5,0,0,0,0,NA,0,11351.56575,4,30,0,-3.55
Bulgaria,1995,355,BUL,Indzhova,1,0.63,0.69,0.57,democracy,2,0,0,0,2,NA,1,3781.903492,2,6,0,2.86
Bulgaria,1995,355,BUL,Videnov,1,0.63,0.69,0.57,democracy,1,0,0,0,2,NA,1,3781.903492,2,6,0,2.86
Bulgaria,1996,355,BUL,Videnov,1,0.64,0.7,0.58,democracy,2,0,0,0,2,NA,1,3828.246422,3,7,0,0.7
Bulgaria,1997,355,BUL,Kostov,1,0.65,0.7,0.59,democracy,1,0,0,0,2,NA,1,3809.686513,3,8,0,-1.09
Bulgaria,1997,355,BUL,Sofiyanski,1,0.65,0.7,0.59,democracy,1,0,0,0,2,NA,1,3809.686513,3,8,0,-1.09
Bulgaria,1997,355,BUL,Videnov,1,0.65,0.7,0.59,democracy,3,0,0,0,2,NA,1,3809.686513,3,8,0,-1.09
Bulgaria,1998,355,BUL,Kostov,1,0.64,0.69,0.59,democracy,2,0,0,0,2,NA,1,3967.996055,2,9,0,3.46
Bulgaria,1999,355,BUL,Kostov,1,0.65,0.7,0.59,democracy,3,0,0,0,2,NA,1,3750.493833,3,10,0,-6.01
Bulgaria,2000,355,BUL,Kostov,1,0.65,0.71,0.6,democracy,4,0,0,0,1,NA,1,3955.275802,3,11,0,4.94
Bulgaria,2001,355,BUL,Kostov,1,0.64,0.7,0.59,democracy,5,1,1,0,1,NA,1,4186.920419,3,12,0,3.77
Bulgaria,2001,355,BUL,Saksgoburggotski,1,0.64,0.7,0.59,democracy,1,0,0,0,1,NA,1,4186.920419,3,12,0,3.77
Bulgaria,2002,355,BUL,Saksgoburggotski,1,0.64,0.71,0.59,democracy,2,0,0,0,1,NA,1,4532.853869,2,13,0,5.94
Bulgaria,2003,355,BUL,Saksgoburggotski,1,0.65,0.7,0.58,democracy,3,0,0,0,0,NA,1,4804.484362,2,14,0,5.16
Bulgaria,2004,355,BUL,Saksgoburggotski,1,0.64,0.7,0.59,democracy,4,0,0,0,0,NA,1,5152.414008,2,15,0,6.44
Bulgaria,2005,355,BUL,Saksgoburggotski,1,0.64,0.71,0.58,democracy,5,0,0,0,0,NA,1,5561.163843,2,16,0,7.12
Bulgaria,2005,355,BUL,Stanishev,1,0.64,0.71,0.58,democracy,1,0,0,0,0,NA,0,5561.163843,2,16,0,7.12
Bulgaria,2006,355,BUL,Stanishev,1,0.64,0.7,0.58,democracy,2,0,0,0,0,NA,0,5988.770951,2,17,0,6.87
Bulgaria,2007,355,BUL,Stanishev,1,0.66,0.71,0.6,democracy,3,0,0,0,0,NA,0,6476.054203,2,18,0,7.34
Bulgaria,2008,355,BUL,Stanishev,1,0.65,0.71,0.6,democracy,4,0,0,0,0,NA,0,6914.398435,2,19,0,6.02
Bulgaria,2009,355,BUL,Stanishev,1,0.64,0.71,0.59,democracy,5,0,0,0,0,NA,0,6709.527315,2,20,0,-3.59
Bulgaria,2009,355,BUL,Boyko Borisov,1,0.64,0.71,0.59,democracy,1,0,0,0,0,NA,0,6709.527315,2,20,0,-3.59
Bulgaria,2010,355,BUL,Boyko Borisov,1,0.6,0.65,0.54,democracy,2,0,0,0,0,NA,0,6843.26695,2,21,0,1.32
Bulgaria,2011,355,BUL,Boyko Borisov,1,0.6,0.65,0.54,democracy,3,0,0,0,0,NA,0,7019.174046,2,22,0,1.91
Bulgaria,2012,355,BUL,Boyko Borisov,1,0.59,0.65,0.52,democracy,4,0,0,0,0,NA,0,7062.134977,1,23,0,0.03
Bulgaria,2013,355,BUL,Boyko Borisov,1,0.57,0.62,0.51,democracy,5,0,0,0,0,NA,0,7162.997793,NA,24,0,0.86
Bulgaria,2013,355,BUL,Oresharski,1,0.57,0.62,0.51,democracy,1,0,0,0,0,NA,0,7162.997793,NA,24,0,0.86
Bulgaria,2014,355,BUL,Boyko Borisov,-888,0.6,0.67,0.56,democracy,1,0,0,0,0,NA,0,7299.548771,2,25,0,1.33
Bulgaria,2014,355,BUL,Bliznashki,1,0.6,0.67,0.56,democracy,1,0,0,0,0,NA,0,7299.548771,2,25,0,1.33
Bulgaria,2014,355,BUL,Oresharski,1,0.6,0.67,0.56,democracy,2,0,0,0,0,NA,0,7299.548771,2,25,0,1.33
Bulgaria,2015,355,BUL,Boyko Borisov,-888,0.64,0.69,0.57,democracy,2,0,0,0,0,NA,0,7612.022364,2,26,0,3.62
Chile,1995,155,CHL,Frei Ruiz-Tagle,1,0.78,0.83,0.74,democracy,2,0,0,0,1,NA,0,8051.48659,2,6,0,8.93
Chile,1996,155,CHL,Frei Ruiz-Tagle,1,0.78,0.83,0.73,democracy,3,1,1,0,1,NA,0,8479.875279,2,7,0,6.8
Chile,1997,155,CHL,Frei Ruiz-Tagle,1,0.78,0.83,0.73,democracy,4,0,0,0,1,NA,0,8987.619522,2,8,0,7.43
Chile,1998,155,CHL,Frei Ruiz-Tagle,1,0.78,0.83,0.73,democracy,5,0,1,0,1,NA,0,9254.794789,2,9,0,4.32
Chile,1999,155,CHL,Frei Ruiz-Tagle,1,0.78,0.82,0.74,democracy,6,1,1,0,0,NA,0,9100.999171,2,10,0,-0.41
Chile,2000,155,CHL,Ricardo Lagos Escobar,1,0.79,0.84,0.74,democracy,1,0,1,0,0,NA,0,9469.110468,2,11,0,5.33
Chile,2000,155,CHL,Frei Ruiz-Tagle,1,0.79,0.84,0.74,democracy,7,0,1,0,0,NA,0,9469.110468,2,11,0,5.33
Chile,2001,155,CHL,Ricardo Lagos Escobar,1,0.79,0.84,0.74,democracy,2,0,0,0,0,NA,0,9666.476055,2,12,0,3.3
Chile,2002,155,CHL,Ricardo Lagos Escobar,1,0.81,0.86,0.76,democracy,3,1,0,0,0,NA,1,9852.833928,2,13,0,3.11
Chile,2003,155,CHL,Ricardo Lagos Escobar,1,0.81,0.86,0.76,democracy,4,1,1,0,0,NA,1,10141.73198,2,14,0,4.09
Chile,2004,155,CHL,Ricardo Lagos Escobar,1,0.81,0.87,0.78,democracy,5,0,0,0,0,NA,1,10754.3066,1,15,0,7.21
Chile,2005,155,CHL,Ricardo Lagos Escobar,1,0.8,0.85,0.77,democracy,6,0,1,0,0,NA,1,11249.8679,1,16,0,5.74
Chile,2006,155,CHL,Ricardo Lagos Escobar,1,0.81,0.85,0.77,democracy,7,0,0,0,0,NA,1,11833.95202,2,17,0,6.32
Chile,2006,155,CHL,Michelle Bachelet,1,0.81,0.85,0.77,democracy,1,0,0,0,0,NA,1,11833.95202,2,17,0,6.32
Chile,2007,155,CHL,Michelle Bachelet,1,0.81,0.84,0.76,democracy,2,1,1,0,0,NA,1,12285.04838,2,18,0,4.91
Chile,2008,155,CHL,Michelle Bachelet,1,0.81,0.85,0.77,democracy,3,1,0,0,0,NA,1,12588.69122,2,19,0,3.53
Chile,2009,155,CHL,Michelle Bachelet,1,0.81,0.85,0.77,democracy,4,0,0,0,0,NA,1,12268.44115,2,20,0,-1.56
Chile,2010,155,CHL,Sebastian Pi<f1>era,1,0.81,0.87,0.78,democracy,1,0,0,0,0,NA,0,12860.17764,1,21,0,5.84
Chile,2010,155,CHL,Michelle Bachelet,1,0.81,0.87,0.78,democracy,5,0,0,0,0,NA,0,12860.17764,1,21,0,5.84
Chile,2011,155,CHL,Sebastian Pi<f1>era,1,0.82,0.86,0.78,democracy,2,0,0,0,0,NA,0,13518.76508,2,22,0,6.11
Chile,2012,155,CHL,Sebastian Pi<f1>era,1,0.82,0.86,0.78,democracy,3,0,0,0,0,NA,0,14109.14333,2,23,0,5.32
Chile,2013,155,CHL,Sebastian Pi<f1>era,1,0.85,0.89,0.81,democracy,4,0,0,0,0,NA,0,14551.04442,NA,24,0,4.05
Chile,2014,155,CHL,Sebastian Pi<f1>era,1,0.84,0.9,0.81,democracy,5,0,0,0,0,NA,0,14681.33076,2,25,0,1.77
Chile,2014,155,CHL,Michelle Bachelet,-888,0.84,0.9,0.81,democracy,1,0,0,0,0,NA,0,14681.33076,2,25,0,1.77
Chile,2015,155,CHL,Michelle Bachelet,-888,0.79,0.85,0.75,democracy,2,0,0,0,0,NA,0,14893.88065,2,26,0,2.31
China,1995,710,CHN,Deng Xiaoping,2,0.05,0.06,0.04,dictatorship,16,0,0,1,0,NA,NA,1227.556407,3,0,25,10.95
China,1996,710,CHN,Deng Xiaoping,2,0.05,0.06,0.04,dictatorship,17,0,0,1,0,NA,NA,1335.36268,4,0,26,9.93
China,1997,710,CHN,Jiang Zemin,1,0.05,0.06,0.04,dictatorship,1,0,0,1,0,NA,NA,1443.774742,4,0,27,9.23
China,1997,710,CHN,Deng Xiaoping,2,0.05,0.06,0.04,dictatorship,18,0,0,1,0,NA,NA,1443.774742,4,0,27,9.23
China,1998,710,CHN,Jiang Zemin,1,0.05,0.06,0.04,dictatorship,2,0,0,1,0,NA,NA,1542.06413,5,0,28,7.84
China,1999,710,CHN,Jiang Zemin,1,0.05,0.06,0.04,dictatorship,3,0,0,1,0,NA,NA,1645.987996,4,0,29,7.67
China,2000,710,CHN,Jiang Zemin,1,0.06,0.07,0.04,dictatorship,4,0,0,1,0,NA,NA,1771.741506,5,0,30,8.49
China,2001,710,CHN,Jiang Zemin,1,0.05,0.07,0.04,dictatorship,5,0,0,1,0,NA,NA,1905.61078,4,0,31,8.34
China,2002,710,CHN,Jiang Zemin,1,0.06,0.07,0.04,dictatorship,6,0,0,1,1,NA,NA,2065.718579,4,0,32,9.13
China,2003,710,CHN,Hu Jintao,1,0.06,0.07,0.04,dictatorship,1,0,0,1,0,NA,NA,2258.912105,4,0,33,10.04
China,2003,710,CHN,Jiang Zemin,1,0.06,0.07,0.04,dictatorship,7,0,0,1,0,NA,NA,2258.912105,4,0,33,10.04
China,2004,710,CHN,Hu Jintao,1,0.06,0.07,0.05,dictatorship,2,0,1,1,0,NA,NA,2472.586556,4,0,34,10.11
China,2005,710,CHN,Hu Jintao,1,0.06,0.08,0.05,dictatorship,3,0,1,1,0,NA,NA,2738.20546,4,0,35,11.4
China,2006,710,CHN,Hu Jintao,1,0.06,0.07,0.04,dictatorship,4,0,0,1,0,NA,NA,3069.304781,4,0,36,12.72
China,2007,710,CHN,Hu Jintao,1,0.06,0.07,0.05,dictatorship,5,0,1,1,0,NA,NA,3487.845766,4,0,37,14.23
China,2008,710,CHN,Hu Jintao,1,0.06,0.08,0.05,dictatorship,6,0,1,1,0,NA,NA,3805.025999,4,0,38,9.65
China,2009,710,CHN,Hu Jintao,1,0.06,0.07,0.04,dictatorship,7,0,0,1,0,NA,NA,4142.038286,4,0,39,9.4
China,2010,710,CHN,Hu Jintao,1,0.06,0.07,0.05,dictatorship,8,0,1,1,0,NA,NA,4560.512586,4,0,40,10.64
China,2011,710,CHN,Hu Jintao,1,0.06,0.07,0.05,dictatorship,9,0,0,1,0,NA,NA,4971.544929,4,0,41,9.54
China,2012,710,CHN,Xi Jinping,-888,0.06,0.07,0.05,dictatorship,1,0,1,1,0,NA,NA,5336.060143,4,0,42,7.86
China,2012,710,CHN,Hu Jintao,1,0.06,0.07,0.05,dictatorship,10,0,0,1,0,NA,NA,5336.060143,4,0,42,7.86
China,2013,710,CHN,Xi Jinping,-888,0.05,0.07,0.04,dictatorship,2,0,0,1,0,NA,NA,5721.693819,NA,0,43,7.76
China,2014,710,CHN,Xi Jinping,-888,0.06,0.07,0.04,dictatorship,3,0,0,1,0,NA,NA,6108.238775,4,0,44,7.3
China,2015,710,CHN,Xi Jinping,-888,0.06,0.07,0.05,dictatorship,4,0,0,1,0,NA,NA,6496.624013,4,0,45,6.9
Colombia,1995,100,COL,Pizano,1,0.46,0.51,0.41,democracy,2,0,0,0,0,NA,0,4841.367135,4,25,0,5.2
Colombia,1996,100,COL,Pizano,1,0.45,0.5,0.4,democracy,3,0,0,0,0,NA,0,4862.068052,5,26,0,2.06
Colombia,1997,100,COL,Pizano,1,0.44,0.49,0.4,democracy,4,0,0,0,0,NA,0,4951.246421,5,27,0,3.43
Colombia,1998,100,COL,Pizano,1,0.43,0.48,0.37,democracy,5,0,0,0,0,NA,0,4904.74819,5,28,0,0.57
Colombia,1998,100,COL,Arango,1,0.43,0.48,0.37,democracy,1,0,0,0,0,NA,0,4904.74819,5,28,0,0.57
Colombia,1999,100,COL,Arango,1,0.43,0.48,0.38,democracy,2,0,0,0,0,NA,0,4629.498032,5,29,0,-4.2
Colombia,2000,100,COL,Arango,1,0.43,0.48,0.36,democracy,3,0,0,0,0,NA,0,4764.167747,5,30,0,4.42
Colombia,2001,100,COL,Arango,1,0.44,0.5,0.39,no authority,4,0,0,2,0,NA,NA,4774.975609,5,0,0,1.68
Colombia,2002,100,COL,Alvaro Uribe Velez,1,0.41,0.45,0.34,no authority,1,0,0,2,0,NA,NA,4825.831999,5,0,0,2.5
Colombia,2002,100,COL,Arango,1,0.41,0.45,0.34,no authority,5,0,0,2,0,NA,NA,4825.831999,5,0,0,2.5
Colombia,2003,100,COL,Alvaro Uribe Velez,1,0.42,0.47,0.38,no authority,2,0,1,2,0,NA,NA,4945.95797,5,0,0,3.92
Colombia,2004,100,COL,Alvaro Uribe Velez,1,0.41,0.47,0.38,no authority,3,0,1,2,0,NA,NA,5139.976626,5,0,0,5.33
Colombia,2005,100,COL,Alvaro Uribe Velez,1,0.42,0.46,0.35,no authority,4,0,0,2,0,NA,NA,5312.082352,5,0,0,4.71
Colombia,2006,100,COL,Alvaro Uribe Velez,1,0.42,0.48,0.37,democracy,5,1,1,0,0,NA,0,5596.734741,5,1,0,6.7
Colombia,2007,100,COL,Alvaro Uribe Velez,1,0.43,0.48,0.36,democracy,6,0,1,0,0,NA,0,5910.29238,4,2,0,6.9
Colombia,2008,100,COL,Alvaro Uribe Velez,1,0.42,0.46,0.35,democracy,7,1,0,0,0,NA,0,6048.094531,5,3,0,3.55
Colombia,2009,100,COL,Alvaro Uribe Velez,1,0.42,0.48,0.36,democracy,8,0,1,0,0,NA,0,6078.315455,5,4,0,1.65
Colombia,2010,100,COL,Alvaro Uribe Velez,1,0.46,0.52,0.4,democracy,9,0,0,0,0,NA,0,6250.655044,5,5,0,3.97
Colombia,2010,100,COL,Santos Calderon,-888,0.46,0.52,0.4,democracy,1,0,0,0,0,NA,0,6250.655044,5,6,0,3.97
Colombia,2011,100,COL,Santos Calderon,-888,0.5,0.55,0.44,democracy,2,0,1,0,0,NA,0,6592.402325,5,7,0,6.59
Colombia,2012,100,COL,Santos Calderon,-888,0.51,0.56,0.46,democracy,3,1,1,0,0,NA,0,6789.525501,4,8,0,4.04
Colombia,2013,100,COL,Santos Calderon,-888,0.51,0.55,0.45,democracy,4,1,0,0,0,NA,0,7051.04027,NA,9,0,4.87
Colombia,2014,100,COL,Santos Calderon,-888,0.51,0.56,0.45,democracy,5,0,0,0,0,NA,0,7291.691868,4,10,0,4.39
Colombia,2015,100,COL,Santos Calderon,-888,0.5,0.55,0.46,democracy,6,0,0,0,0,NA,0,7446.182401,4,11,0,3.05
Costa Rica,1995,94,COS,Figueres Olsen,1,0.83,0.88,0.79,democracy,2,0,0,0,0,NA,0,5651.680405,2,25,0,4.12
Costa Rica,1996,94,COS,Figueres Olsen,1,0.83,0.88,0.79,democracy,3,0,0,0,0,NA,0,5585.138677,2,26,0,1.24
Costa Rica,1997,94,COS,Figueres Olsen,1,0.82,0.87,0.78,democracy,4,0,0,0,0,NA,0,5758.275996,1,27,0,5.56
Costa Rica,1998,94,COS,Rodriguez Echeverria,1,0.84,0.88,0.81,democracy,1,0,0,0,0,NA,0,6020.761767,NA,28,0,6.96
Costa Rica,1998,94,COS,Figueres Olsen,1,0.84,0.88,0.81,democracy,5,0,0,0,0,NA,0,6020.761767,NA,28,0,6.96
Costa Rica,1999,94,COS,Rodriguez Echeverria,1,0.85,0.89,0.82,democracy,2,0,0,0,0,NA,0,6125.903268,1,29,0,3.94
Costa Rica,2000,94,COS,Rodriguez Echeverria,1,0.85,0.9,0.82,democracy,3,0,1,0,0,NA,0,6230.479489,NA,30,0,3.73
Costa Rica,2001,94,COS,Rodriguez Echeverria,1,0.86,0.9,0.82,democracy,4,1,0,0,0,NA,0,6332.836909,2,31,0,3.49
Costa Rica,2002,94,COS,de la Espriella,1,0.86,0.9,0.83,democracy,1,0,1,0,0,NA,0,6434.392131,NA,32,0,3.29
Costa Rica,2002,94,COS,Rodriguez Echeverria,1,0.86,0.9,0.83,democracy,5,0,0,0,0,NA,0,6434.392131,NA,32,0,3.29
Costa Rica,2003,94,COS,de la Espriella,1,0.86,0.9,0.83,democracy,2,0,0,0,0,NA,0,6606.156491,NA,33,0,4.26
Costa Rica,2004,94,COS,de la Espriella,1,0.85,0.89,0.82,democracy,3,0,0,0,0,NA,0,6792.109875,NA,34,0,4.34
Costa Rica,2005,94,COS,de la Espriella,1,0.85,0.89,0.82,democracy,4,0,0,0,0,NA,0,6954.039206,NA,35,0,3.87
Costa Rica,2006,94,COS,Arias,1,0.87,0.9,0.84,democracy,1,0,0,0,0,NA,0,7351.860868,NA,36,0,7.24
Costa Rica,2006,94,COS,de la Espriella,1,0.87,0.9,0.84,democracy,5,0,1,0,0,NA,0,7351.860868,NA,36,0,7.24
Costa Rica,2007,94,COS,Arias,1,0.87,0.9,0.83,democracy,2,0,0,0,0,NA,0,7841.92586,NA,37,0,8.17
Costa Rica,2008,94,COS,Arias,1,0.87,0.9,0.84,democracy,3,1,1,0,0,NA,0,8095.309726,NA,38,0,4.65
Costa Rica,2009,94,COS,Arias,1,0.87,0.91,0.84,democracy,4,0,0,0,0,NA,0,7911.7952,NA,39,0,-0.97
Costa Rica,2010,94,COS,Laura Chinchilla Miranda,1,0.86,0.91,0.84,democracy,1,0,0,0,0,NA,0,8199.414621,NA,40,0,4.95
Costa Rica,2010,94,COS,Arias,1,0.86,0.91,0.84,democracy,5,1,0,0,0,NA,0,8199.414621,NA,40,0,4.95
Costa Rica,2011,94,COS,Laura Chinchilla Miranda,1,0.86,0.89,0.83,democracy,2,0,0,0,0,NA,0,8449.962612,NA,41,0,4.31
Costa Rica,2012,94,COS,Laura Chinchilla Miranda,1,0.87,0.9,0.84,democracy,3,1,1,0,0,NA,0,8753.225624,NA,42,0,4.8
Costa Rica,2013,94,COS,Laura Chinchilla Miranda,1,0.86,0.9,0.82,democracy,4,0,0,0,0,NA,0,8852.401121,NA,43,0,2.27
Costa Rica,2014,94,COS,Laura Chinchilla Miranda,1,0.85,0.89,0.82,democracy,5,0,0,0,0,NA,0,9065.026452,NA,44,0,3.52
Costa Rica,2014,94,COS,Solis Rivera,1,0.85,0.89,0.82,democracy,1,0,0,0,0,NA,0,9065.026452,NA,44,0,3.52
Costa Rica,2015,94,COS,Solis Rivera,-888,0.86,0.92,0.83,democracy,2,1,0,0,0,NA,0,9296.002107,NA,45,0,3.63
Croatia,1995,344,CRO,Tudjman,2,0.24,0.26,0.2,democracy,6,0,0,0,1,1,1,8475.139929,5,6,0,NA
Croatia,1996,344,CRO,Tudjman,2,0.26,0.29,0.22,democracy,7,0,0,0,1,NA,1,9322.357785,3,7,0,5.87
Croatia,1997,344,CRO,Tudjman,2,0.28,0.32,0.24,democracy,8,0,0,0,1,NA,1,9772.260657,3,8,0,6.65
Croatia,1998,344,CRO,Tudjman,2,0.28,0.33,0.25,democracy,9,0,0,0,1,NA,1,10111.22891,3,9,0,1.86
Croatia,1999,344,CRO,Pavletic,1,0.29,0.33,0.25,democracy,1,0,0,0,1,NA,1,9900.063521,3,10,0,-0.94
Croatia,1999,344,CRO,Tudjman,2,0.29,0.33,0.25,democracy,10,0,0,0,1,NA,1,9900.063521,3,10,0,-0.94
