ccode,ccname,idacr,leader,year,entry,exit,exitcode,regime.spell,v2x_libdem, v2x_libdem_codehigh ,DEMDUR,DEXDUR,AUTODUR,AUTOGROUP,TENURE,SignPTA,NegPTA,DICT,poleff,opposition,eiec,reelection,allhouse
570,Lesotho,LES,Mokhehle,1995,1,1,0,democracy,,,4,2,0,0,2,0,0,0,3,0,6,,0
570,Lesotho,LES,Mokhehle,1996,1,1,0,democracy,,,5,3,0,0,3,0,0,0,3,0,6,,0
570,Lesotho,LES,Mokhehle,1997,1,1,0,democracy,,,6,4,0,0,4,0,0,0,3,0,6,,0
570,Lesotho,LES,Mokhehle,1998,1,1,0,democracy,,,7,5,0,0,5,0,0,0,3,0,6,,0
570,Lesotho,LES,Mosisili,1998,0,1,0,democracy,,,8,1,0,0,1,0,0,0,3,0,6,,0
570,Lesotho,LES,Mosisili,1999,0,1,0,democracy,,,9,2,0,0,2,0,0,0,3,0,6,,0
570,Lesotho,LES,Mosisili,2000,0,1,0,democracy,,,10,3,0,0,3,0,0,0,3,0,6,,0
570,Lesotho,LES,Mosisili,2001,0,1,0,democracy,,,11,4,0,0,4,0,0,0,3,0,6,,0
570,Lesotho,LES,Mosisili,2002,0,1,0,democracy,,,12,5,0,0,5,0,0,0,3,0,6,1,0
570,Lesotho,LES,Mosisili,2003,0,1,0,democracy,,,13,6,0,0,6,0,0,0,3,0,6,,1
570,Lesotho,LES,Mosisili,2004,0,1,0,democracy,,,14,7,0,0,7,0,0,0,3,0,6,,1
570,Lesotho,LES,Mosisili,2005,0,1,0,democracy,,,15,8,0,0,8,0,1,0,3,0,6,,1
570,Lesotho,LES,Mosisili,2006,0,1,0,democracy,,,16,9,0,0,9,1,0,0,2,0,6,,1
570,Lesotho,LES,Mosisili,2007,0,1,0,democracy,,,17,10,0,0,10,0,0,0,3,0,6,1,1
570,Lesotho,LES,Mosisili,2008,0,1,0,democracy,,,18,11,0,0,11,0,0,0,3,0,7,,1
570,Lesotho,LES,Mosisili,2009,0,1,0,democracy,,,19,12,0,0,12,0,0,0,3,0,7,,1
570,Lesotho,LES,Mosisili,2010,0,1,0,democracy,,,20,13,0,0,13,0,0,0,3,0,7,,1
570,Lesotho,LES,Mosisili,2011,0,1,0,democracy,,,21,14,0,0,14,0,0,0,3,0,7,,1
570,Lesotho,LES,Mosisili,2012,0,1,0,democracy,,,22,15,0,0,15,0,0,0,1,0,7,,1
570,Lesotho,LES,Thabane,2012,0,1,0,democracy,,,23,1,0,0,1,0,0,0,1,0,7,,1
570,Lesotho,LES,Thabane,2013,0,1,0,democracy,,,24,2,0,0,2,0,0,0,1,0,7,,1
570,Lesotho,LES,Thabane,2014,0,1,0,democracy,,,25,3,0,0,3,0,0,0,2,0,7,,1
570,Lesotho,LES,Thabane,2015,0,1,0,democracy,,,26,4,0,0,4,0,0,0,2,0,7,,1
570,Lesotho,LES,Pakalitha Mosisili,2015,0,-888,-888,democracy,,,27,1,0,0,1,0,0,0,2,0,7,,1
368,Lithuania,LIT,Brazauskas,1995,0,1,0,democracy,,,7,4,0,0,4,1,0,0,1,0,7,,1
368,Lithuania,LIT,Brazauskas,1996,0,1,0,democracy,,,8,5,0,0,5,0,0,0,1,0,7,,1
368,Lithuania,LIT,Brazauskas,1997,0,1,0,democracy,,,9,6,0,0,6,0,0,0,1,0,7,,1
368,Lithuania,LIT,Brazauskas,1998,0,1,0,democracy,,,10,7,0,0,7,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,1998,0,1,0,democracy,,,11,1,0,0,1,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,1999,0,1,0,democracy,,,12,2,0,0,2,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2000,0,1,0,democracy,,,13,3,0,0,3,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2001,0,1,0,democracy,,,14,4,0,0,4,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2002,0,1,0,democracy,,,15,5,0,0,5,0,0,0,0,0,7,,0
368,Lithuania,LIT,Adamkus,2003,0,1,0,democracy,,,16,6,0,0,6,0,0,0,0,0,7,,0
368,Lithuania,LIT,Paksas,2003,0,1,0,democracy,,,17,1,0,0,1,0,0,0,0,0,7,,0
368,Lithuania,LIT,Paksas,2004,0,1,0,democracy,,,18,2,0,0,2,0,0,0,1,0,7,,0
368,Lithuania,LIT,Paulauskas,2004,0,1,0,democracy,,,19,1,0,0,1,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2004,0,1,0,democracy,,,20,1,0,0,1,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2005,0,1,0,democracy,,,21,2,0,0,2,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2006,0,1,0,democracy,,,22,3,0,0,3,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2007,0,1,0,democracy,,,23,4,0,0,4,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2008,0,1,0,democracy,,,24,5,0,0,5,0,0,0,1,0,7,,0
368,Lithuania,LIT,Adamkus,2009,0,1,0,democracy,,,25,6,0,0,6,0,0,0,1,0,7,,0
368,Lithuania,LIT,Grybauskaite,2009,0,-888,-888,democracy,,,26,1,0,0,1,0,0,0,1,0,7,,0
368,Lithuania,LIT,Grybauskaite,2010,0,-888,-888,democracy,,,27,2,0,0,2,0,0,0,1,0,7,,0
368,Lithuania,LIT,Grybauskaite,2011,0,-888,-888,democracy,,,28,3,0,0,3,0,0,0,1,0,7,,0
368,Lithuania,LIT,Grybauskaite,2012,0,-888,-888,democracy,,,29,4,0,0,4,0,0,0,1,0,7,,0
368,Lithuania,LIT,Grybauskaite,2013,0,-888,-888,democracy,,,30,5,0,0,5,0,0,0,1,0,7,,0
368,Lithuania,LIT,Grybauskaite,2014,0,-888,-888,democracy,,,31,6,0,0,6,0,0,0,1,0,7,,0
368,Lithuania,LIT,Grybauskaite,2015,0,-888,-888,democracy,,,32,7,0,0,7,0,0,0,1,0,7,,0
343,Macedonia,MAC,Crvenkovski,1995,0,1,0,democracy,,,6,4,0,0,4,0,0,0,1,0,7,,1
343,Macedonia,MAC,Crvenkovski,1996,0,1,0,democracy,,,7,5,0,0,5,0,0,0,1,0,7,,1
343,Macedonia,MAC,Crvenkovski,1997,0,1,0,democracy,,,8,6,0,0,6,0,0,0,1,0,7,,1
343,Macedonia,MAC,Crvenkovski,1998,0,1,0,democracy,,,9,7,0,0,7,0,0,0,1,0,7,,1
343,Macedonia,MAC,Georgievski,1998,0,1,0,democracy,,,10,1,0,0,1,0,0,0,1,0,7,,1
343,Macedonia,MAC,Georgievski,1999,0,1,0,democracy,,,11,2,0,0,2,0,0,0,1,0,7,,0
343,Macedonia,MAC,Georgievski,2000,0,1,0,democracy,,,12,3,0,0,3,1,1,0,1,0,7,,0
343,Macedonia,MAC,Georgievski,2001,0,1,0,democracy,,,13,4,0,0,4,1,0,0,0,0,7,,0
343,Macedonia,MAC,Georgievski,2002,0,1,0,democracy,,,14,5,0,0,5,0,0,0,1,0,7,,0
343,Macedonia,MAC,Crvenkovski,2002,0,1,0,democracy,,,15,1,0,0,1,0,0,0,1,0,7,,0
343,Macedonia,MAC,Crvenkovski,2003,0,1,0,democracy,,,16,2,0,0,2,0,0,0,1,0,7,,1
343,Macedonia,MAC,Crvenkovski,2004,0,1,0,democracy,,,17,3,0,0,3,0,0,0,1,0,7,,1
343,Macedonia,MAC,Radmila Sekerinska,2004,0,1,0,democracy,,,18,1,0,0,1,0,0,0,1,0,7,,1
343,Macedonia,MAC,Hari Kostov,2004,0,1,0,democracy,,,19,1,0,0,1,0,0,0,1,0,7,,1
343,Macedonia,MAC,Radmila Sekerinska,2004,0,1,0,democracy,,,20,1,0,0,1,0,0,0,1,0,7,,1
343,Macedonia,MAC,Vlado Buckovski,2004,0,1,0,democracy,,,21,1,0,0,1,0,0,0,1,0,7,,1
343,Macedonia,MAC,Vlado Buckovski,2005,0,1,0,democracy,,,22,2,0,0,2,0,0,0,1,0,7,,0
343,Macedonia,MAC,Vlado Buckovski,2006,0,1,0,democracy,,,23,3,0,0,3,0,0,0,1,0,7,,0
343,Macedonia,MAC,Gruevski,2006,0,-888,-888,democracy,,,24,1,0,0,1,0,0,0,1,0,7,,0
343,Macedonia,MAC,Gruevski,2007,0,-888,-888,democracy,,,25,2,0,0,2,0,0,0,1,0,7,,0
343,Macedonia,MAC,Gruevski,2008,0,-888,-888,democracy,,,26,3,0,0,3,0,0,0,1,0,7,,0
343,Macedonia,MAC,Gruevski,2009,0,-888,-888,democracy,,,27,4,0,0,4,0,0,0,1,0,7,,0
343,Macedonia,MAC,Gruevski,2010,0,-888,-888,democracy,,,28,5,0,0,5,0,0,0,1,0,7,,1
343,Macedonia,MAC,Gruevski,2011,0,-888,-888,democracy,,,29,6,0,0,6,0,0,0,1,0,7,1,1
343,Macedonia,MAC,Gruevski,2012,0,-888,-888,democracy,,,30,7,0,0,7,0,0,0,0,0,7,,1
343,Macedonia,MAC,Gruevski,2013,0,-888,-888,democracy,,,31,8,0,0,8,0,0,0,0,0,7,,1
343,Macedonia,MAC,Gruevski,2014,0,-888,-888,democracy,,,32,9,0,0,9,0,0,0,0,0,7,,1
343,Macedonia,MAC,Gruevski,2015,0,-888,-888,democracy,,,33,10,0,0,10,0,0,0,0,0,7,,1
820,Malaysia,MAL,Mahatir Bin Mohammad,1995,0,1,0,dictatorship,,,0,0,27,27,15,0,0,1,2,0,7,,
820,Malaysia,MAL,Mahatir Bin Mohammad,1996,0,1,0,dictatorship,,,0,0,28,28,16,0,0,1,2,0,7,,
820,Malaysia,MAL,Mahatir Bin Mohammad,1997,0,1,0,dictatorship,,,0,0,29,29,17,0,0,1,2,0,7,,
820,Malaysia,MAL,Mahatir Bin Mohammad,1998,0,1,0,dictatorship,,,0,0,30,30,18,0,0,1,2,0,7,,
820,Malaysia,MAL,Mahatir Bin Mohammad,1999,0,1,0,dictatorship,,,0,0,31,31,19,0,0,1,2,0,7,,
820,Malaysia,MAL,Mahatir Bin Mohammad,2000,0,1,0,dictatorship,,,0,0,32,32,20,0,0,1,2,0,7,,
820,Malaysia,MAL,Mahatir Bin Mohammad,2001,0,1,0,dictatorship,,,0,0,33,33,21,0,0,1,1,0,7,,
820,Malaysia,MAL,Mahatir Bin Mohammad,2002,0,1,0,dictatorship,,,0,0,34,34,22,0,0,1,1,0,7,,
820,Malaysia,MAL,Mahatir Bin Mohammad,2003,0,1,0,dictatorship,,,0,0,35,35,23,0,0,1,1,0,7,,
820,Malaysia,MAL,Ahmad Badawi,2003,0,1,0,dictatorship,,,0,0,36,36,1,0,1,1,0,0,7,,
820,Malaysia,MAL,Ahmad Badawi,2004,0,1,0,dictatorship,,,0,0,37,37,2,0,0,1,0,0,7,,
820,Malaysia,MAL,Ahmad Badawi,2005,0,1,0,dictatorship,,,0,0,38,38,3,1,1,1,0,0,7,,
820,Malaysia,MAL,Ahmad Badawi,2006,0,1,0,dictatorship,,,0,0,39,39,4,0,1,1,0,0,7,,
820,Malaysia,MAL,Ahmad Badawi,2007,0,1,0,dictatorship,,,0,0,40,40,5,0,0,1,0,0,7,,
820,Malaysia,MAL,Ahmad Badawi,2008,0,1,0,dictatorship,,,0,0,41,41,6,0,0,1,1,0,7,,
820,Malaysia,MAL,Ahmad Badawi,2009,0,1,0,dictatorship,,,0,0,42,42,7,1,0,1,1,0,7,,
820,Malaysia,MAL,Najib Tun Razak,2009,0,-888,-888,dictatorship,,,0,0,43,43,1,0,0,1,1,0,7,,
820,Malaysia,MAL,Najib Tun Razak,2010,0,-888,-888,dictatorship,,,0,0,44,44,2,0,0,1,1,0,7,,
820,Malaysia,MAL,Najib Tun Razak,2011,0,-888,-888,dictatorship,,,0,0,45,45,3,0,1,1,1,0,7,,
820,Malaysia,MAL,Najib Tun Razak,2012,0,-888,-888,dictatorship,,,0,0,46,46,4,0,0,1,1,0,7,,
820,Malaysia,MAL,Najib Tun Razak,2013,0,-888,-888,dictatorship,,,0,0,47,47,5,1,0,1,1,0,7,,
820,Malaysia,MAL,Najib Tun Razak,2014,0,-888,-888,dictatorship,,,0,0,48,48,6,0,0,1,1,0,7,,
820,Malaysia,MAL,Najib Tun Razak,2015,0,-888,-888,dictatorship,,,0,0,49,49,7,0,0,1,1,0,7,,
70,Mexico,MEX,Zedillo,1995,0,1,0,dictatorship,,,0,0,29,29,2,0,1,1,1,0,7,,
70,Mexico,MEX,Zedillo,1996,0,1,0,dictatorship,,,0,0,30,30,3,0,0,1,1,0,7,,
70,Mexico,MEX,Zedillo,1997,0,1,0,dictatorship,,,0,0,31,31,4,0,0,1,1,0,7,,
70,Mexico,MEX,Zedillo,1998,0,1,0,dictatorship,,,0,0,32,32,5,0,1,1,1,0,7,,
70,Mexico,MEX,Zedillo,1999,0,1,0,dictatorship,,,0,0,33,33,6,0,0,1,1,0,7,,
70,Mexico,MEX,Zedillo,2000,0,1,0,dictatorship,,,0,0,34,34,7,0,0,1,1,0,7,,
70,Mexico,MEX,Vicente Fox Quesada,2000,0,1,0,democracy,,,1,1,0,0,1,1,1,0,1,0,7,,0
70,Mexico,MEX,Vicente Fox Quesada,2001,0,1,0,democracy,,,2,2,0,0,2,0,0,0,1,0,7,,0
70,Mexico,MEX,Vicente Fox Quesada,2002,0,1,0,democracy,,,3,3,0,0,3,0,1,0,1,0,7,,0
70,Mexico,MEX,Vicente Fox Quesada,2003,0,1,0,democracy,,,4,4,0,0,4,0,0,0,1,0,7,,0
70,Mexico,MEX,Vicente Fox Quesada,2004,0,1,0,democracy,,,5,5,0,0,5,1,0,0,1,0,7,,0
70,Mexico,MEX,Vicente Fox Quesada,2005,0,1,0,democracy,,,6,6,0,0,6,0,0,0,1,0,7,,0
70,Mexico,MEX,Vicente Fox Quesada,2006,0,1,0,democracy,,,7,7,0,0,7,0,0,0,1,0,7,,0
70,Mexico,MEX,Calderon,2006,0,1,0,democracy,,,8,1,0,0,1,0,0,0,0,0,7,,0
70,Mexico,MEX,Calderon,2007,0,1,0,democracy,,,9,2,0,0,2,0,0,0,0,0,7,,0
70,Mexico,MEX,Calderon,2008,0,1,0,democracy,,,10,3,0,0,3,0,0,0,0,0,7,,0
70,Mexico,MEX,Calderon,2009,0,1,0,democracy,,,11,4,0,0,4,0,0,0,0,0,7,,0
70,Mexico,MEX,Calderon,2010,0,1,0,democracy,,,12,5,0,0,5,0,0,0,0,0,7,,0
70,Mexico,MEX,Calderon,2011,0,1,0,democracy,,,13,6,0,0,6,0,0,0,0,0,7,,0
70,Mexico,MEX,Calderon,2012,0,1,0,democracy,,,14,7,0,0,7,0,0,0,0,0,7,,0
70,Mexico,MEX,Enrique Pena Nieto,2012,0,-888,-888,democracy,,,15,1,0,0,1,0,0,0,0,0,7,,1
70,Mexico,MEX,Enrique Pena Nieto,2013,0,-888,-888,democracy,,,16,2,0,0,2,0,0,0,0,0,7,,1
70,Mexico,MEX,Enrique Pena Nieto,2014,0,-888,-888,democracy,,,17,3,0,0,3,0,0,0,0,0,7,,1
70,Mexico,MEX,Enrique Pena Nieto,2015,0,-888,-888,democracy,,,18,4,0,0,4,0,0,0,0,0,7,,1
359,Moldova,MLD,Snegur,1995,0,1,0,democracy,,,6,6,0,0,6,0,0,0,1,0,6,,1
359,Moldova,MLD,Snegur,1996,0,1,0,democracy,,,7,7,0,0,7,0,0,0,1,0,6,,1
359,Moldova,MLD,Snegur,1997,0,1,0,democracy,,,8,8,0,0,8,0,0,0,1,0,7,,0
359,Moldova,MLD,Lucinschi,1997,0,1,0,democracy,,,9,1,0,0,1,0,0,0,1,0,6,,0
359,Moldova,MLD,Lucinschi,1998,0,1,0,democracy,,,10,2,0,0,2,0,0,0,1,0,7,,0
359,Moldova,MLD,Lucinschi,1999,0,1,0,democracy,,,11,3,0,0,3,0,0,0,1,0,7,,0
359,Moldova,MLD,Lucinschi,2000,0,1,0,democracy,,,12,4,0,0,4,0,0,0,1,0,7,,0
359,Moldova,MLD,Lucinschi,2001,0,1,0,democracy,,,13,5,0,0,5,0,0,0,0,0,7,,0
359,Moldova,MLD,Tarlev,2001,0,1,0,democracy,,,14,1,0,0,1,0,0,0,0,0,7,,0
359,Moldova,MLD,Tarlev,2002,0,1,0,democracy,,,15,2,0,0,2,0,0,0,0,0,7,,1
359,Moldova,MLD,Tarlev,2003,0,1,0,democracy,,,16,3,0,0,3,0,0,0,0,0,7,,1
359,Moldova,MLD,Tarlev,2004,0,1,0,democracy,,,17,4,0,0,4,0,0,0,0,0,7,,1
359,Moldova,MLD,Tarlev,2005,0,1,0,democracy,,,18,5,0,0,5,0,0,0,0,0,7,1,1
359,Moldova,MLD,Tarlev,2006,0,1,0,democracy,,,19,6,0,0,6,0,0,0,0,0,7,,1
359,Moldova,MLD,Tarlev,2007,0,1,0,democracy,,,20,7,0,0,7,0,0,0,1,0,7,,1
359,Moldova,MLD,Tarlev,2008,0,1,0,democracy,,,21,8,0,0,8,0,0,0,1,0,7,,1
359,Moldova,MLD,Greceanii,2008,0,1,0,democracy,,,22,1,0,0,1,0,0,0,1,0,7,,1
359,Moldova,MLD,Greceanii,2009,0,1,0,democracy,,,23,2,0,0,2,0,0,0,1,0,7,,1
359,Moldova,MLD,Pirlog,2009,0,1,0,democracy,,,24,1,0,0,1,0,0,0,1,0,7,,1
359,Moldova,MLD,Vlad Filat,2009,0,1,0,democracy,,,25,1,0,0,1,0,0,0,1,0,7,,0
359,Moldova,MLD,Vlad Filat,2010,0,1,0,democracy,,,26,2,0,0,2,0,0,0,1,0,7,,0
359,Moldova,MLD,Vlad Filat,2011,0,1,0,democracy,,,27,3,0,0,3,0,0,0,1,0,7,,0
359,Moldova,MLD,Vlad Filat,2012,0,1,0,democracy,,,28,4,0,0,4,0,0,0,1,0,7,,0
359,Moldova,MLD,Vlad Filat,2013,0,1,0,democracy,,,29,5,0,0,5,0,0,0,1,0,7,,0
359,Moldova,MLD,Iurie Leanca,2013,0,1,0,democracy,,,30,1,0,0,1,0,0,0,1,0,7,,0
359,Moldova,MLD,Iurie Leanca,2014,0,1,0,democracy,,,31,2,0,0,2,1,1,0,1,0,7,,0
359,Moldova,MLD,Iurie Leanca,2015,0,1,0,democracy,,,32,3,0,0,3,0,0,0,1,0,7,,0
359,Moldova,MLD,Chiril Gaburici,2015,0,1,0,democracy,,,33,1,0,0,1,0,0,0,1,0,7,,0
359,Moldova,MLD,Natalia Gherman,2015,0,1,0,democracy,,,34,1,0,0,1,0,0,0,1,0,7,,0
359,Moldova,MLD,Valeriu Strelet,2015,0,-888,-888,democracy,,,35,1,0,0,1,0,0,0,1,0,7,,0
712,Mongolia,MON,Ochirbat,1995,0,1,0,democracy,,,6,6,0,0,6,0,0,0,1,0,6,,1
712,Mongolia,MON,Ochirbat,1996,0,1,0,democracy,,,7,7,0,0,7,0,0,0,1,0,6,,1
712,Mongolia,MON,Ochirbat,1997,0,1,0,democracy,,,8,8,0,0,8,0,0,0,1,0,6,,0
712,Mongolia,MON,Bagabandi,1997,0,1,0,democracy,,,9,1,0,0,1,0,0,0,1,0,6,,0
712,Mongolia,MON,Bagabandi,1998,0,1,0,democracy,,,10,2,0,0,2,0,0,0,1,0,6,,0
712,Mongolia,MON,Bagabandi,1999,0,1,0,democracy,,,11,3,0,0,3,0,0,0,1,0,6,,0
712,Mongolia,MON,Bagabandi,2000,0,1,0,democracy,,,12,4,0,0,4,0,0,0,1,0,6,,0
712,Mongolia,MON,Bagabandi,2001,0,1,0,democracy,,,13,5,0,0,5,0,0,0,1,0,6,1,1
712,Mongolia,MON,Bagabandi,2002,0,1,0,democracy,,,14,6,0,0,6,0,0,0,0,0,7,,1
712,Mongolia,MON,Bagabandi,2003,0,1,0,democracy,,,15,7,0,0,7,0,0,0,0,0,7,,1
712,Mongolia,MON,Bagabandi,2004,0,1,0,democracy,,,16,8,0,0,8,0,0,0,0,0,7,,1
712,Mongolia,MON,Bagabandi,2005,0,1,0,democracy,,,17,9,0,0,9,0,0,0,0,0,7,,0
712,Mongolia,MON,Enkhbayar,2005,0,1,0,democracy,,,18,1,0,0,1,0,0,0,0,0,7,,0
712,Mongolia,MON,Enkhbayar,2006,0,1,0,democracy,,,19,2,0,0,2,0,0,0,0,0,7,,0
712,Mongolia,MON,Enkhbayar,2007,0,1,0,democracy,,,20,3,0,0,3,0,0,0,0,0,7,,0
712,Mongolia,MON,Enkhbayar,2008,0,1,0,democracy,,,21,4,0,0,4,0,0,0,0,0,7,,0
712,Mongolia,MON,Enkhbayar,2009,0,1,0,democracy,,,22,5,0,0,5,0,0,0,0,0,7,,0
712,Mongolia,MON,Elbegdorj,2009,0,-888,-888,democracy,,,23,1,0,0,1,0,0,0,0,0,7,,0
712,Mongolia,MON,Elbegdorj,2010,0,-888,-888,democracy,,,24,2,0,0,2,0,0,0,0,0,7,,0
712,Mongolia,MON,Elbegdorj,2011,0,-888,-888,democracy,,,25,3,0,0,3,0,0,0,0,0,7,,0
712,Mongolia,MON,Elbegdorj,2012,0,-888,-888,democracy,,,26,4,0,0,4,0,0,0,0,0,7,,0
712,Mongolia,MON,Elbegdorj,2013,0,-888,-888,democracy,,,27,5,0,0,5,0,0,0,0,0,7,1,0
712,Mongolia,MON,Elbegdorj,2014,0,-888,-888,democracy,,,28,6,0,0,6,0,0,0,0,0,7,,0
712,Mongolia,MON,Elbegdorj,2015,0,-888,-888,democracy,,,29,7,0,0,7,1,1,0,0,0,7,,0
600,Morocco,MOR,Hassan II,1995,0,2,0,dictatorship,,,0,0,25,25,25,0,0,1,1,0,2,,
600,Morocco,MOR,Hassan II,1996,0,2,0,dictatorship,,,0,0,26,26,26,0,0,1,1,0,2,,
600,Morocco,MOR,Hassan II,1997,0,2,0,dictatorship,,,0,0,27,27,27,1,1,1,1,0,2,,
600,Morocco,MOR,Hassan II,1998,0,2,0,dictatorship,,,0,0,28,28,28,0,0,1,0,0,2,,
600,Morocco,MOR,Hassan II,1999,0,2,0,dictatorship,,,0,0,29,29,29,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,1999,0,-888,0,dictatorship,,,0,0,30,30,1,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2000,0,-888,0,dictatorship,,,0,0,31,31,2,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2001,0,-888,0,dictatorship,,,0,0,32,32,3,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2002,0,-888,0,dictatorship,,,0,0,33,33,4,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2003,0,-888,0,dictatorship,,,0,0,34,34,5,0,1,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2004,0,-888,0,dictatorship,,,0,0,35,35,6,1,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2005,0,-888,0,dictatorship,,,0,0,36,36,7,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2006,0,-888,0,dictatorship,,,0,0,37,37,8,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2007,0,-888,0,dictatorship,,,0,0,38,38,9,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2008,0,-888,0,dictatorship,,,0,0,39,39,10,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2009,0,-888,0,dictatorship,,,0,0,40,40,11,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2010,0,-888,0,dictatorship,,,0,0,41,41,12,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2011,0,-888,0,dictatorship,,,0,0,42,42,13,0,0,1,0,0,2,,
600,Morocco,MOR,Muhammad VI,2012,0,-888,0,dictatorship,,,0,0,43,43,14,0,0,1,1,0,2,,
600,Morocco,MOR,Muhammad VI,2013,0,-888,0,dictatorship,,,0,0,44,44,15,0,0,1,1,0,2,,
600,Morocco,MOR,Muhammad VI,2014,0,-888,0,dictatorship,,,0,0,45,45,16,0,0,1,1,0,2,,
600,Morocco,MOR,Muhammad VI,2015,0,-888,0,dictatorship,,,0,0,46,46,17,0,0,1,1,0,2,,
565,Namibia,NAM,Nujoma,1995,0,1,0,dictatorship,,,0,0,6,6,6,0,0,1,1,0,6,,
565,Namibia,NAM,Nujoma,1996,0,1,0,dictatorship,,,0,0,7,7,7,0,0,1,1,0,6,,
565,Namibia,NAM,Nujoma,1997,0,1,0,dictatorship,,,0,0,8,8,8,0,0,1,1,0,6,,
565,Namibia,NAM,Nujoma,1998,0,1,0,dictatorship,,,0,0,9,9,9,0,0,1,1,0,6,,
565,Namibia,NAM,Nujoma,1999,0,1,0,dictatorship,,,0,0,10,10,10,0,0,1,1,0,6,,
565,Namibia,NAM,Nujoma,2000,0,1,0,dictatorship,,,0,0,11,11,11,0,0,1,0,0,6,,
565,Namibia,NAM,Nujoma,2001,0,1,0,dictatorship,,,0,0,12,12,12,0,0,1,0,0,6,,
565,Namibia,NAM,Nujoma,2002,0,1,0,dictatorship,,,0,0,13,13,13,0,0,1,0,0,6,,
565,Namibia,NAM,Nujoma,2003,0,1,0,dictatorship,,,0,0,14,14,14,0,0,1,1,0,6,,
565,Namibia,NAM,Nujoma,2004,0,1,0,dictatorship,,,0,0,15,15,15,0,0,1,1,0,6,,
565,Namibia,NAM,Nujoma,2005,0,1,0,dictatorship,,,0,0,16,16,16,0,1,1,0,0,6,,
565,Namibia,NAM,Pohamba,2005,0,1,0,dictatorship,,,0,0,16,16,1,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2006,0,1,0,dictatorship,,,0,0,17,17,2,1,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2007,0,1,0,dictatorship,,,0,0,18,18,3,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2008,0,1,0,dictatorship,,,0,0,19,19,4,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2009,0,1,0,dictatorship,,,0,0,20,20,5,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2010,0,1,0,dictatorship,,,0,0,21,21,6,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2011,0,1,0,dictatorship,,,0,0,22,22,7,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2012,0,1,0,dictatorship,,,0,0,23,23,8,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2013,0,1,0,dictatorship,,,0,0,24,24,9,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2014,0,1,0,dictatorship,,,0,0,25,25,10,0,0,1,0,0,6,,
565,Namibia,NAM,Pohamba,2015,0,1,0,dictatorship,,,0,0,26,26,11,0,0,1,0,0,6,,
565,Namibia,NAM,Hage Geingob,2015,0,-888,-888,dictatorship,,,0,0,27,27,1,0,0,1,0,0,6,,
790,Nepal,NEP,Man Mohan Adhilari,1995,0,1,0,democracy,,,6,2,0,0,2,0,0,0,1,0,7,,1
790,Nepal,NEP,Sher Bahadur Deuba,1995,0,1,0,democracy,,,7,1,0,0,1,0,0,0,1,0,7,,0
790,Nepal,NEP,Sher Bahadur Deuba,1996,0,1,0,democracy,,,8,2,0,0,2,0,0,0,1,0,7,,0
790,Nepal,NEP,Sher Bahadur Deuba,1997,0,1,0,democracy,,,9,3,0,0,3,0,0,0,1,0,7,,0
790,Nepal,NEP,Lokendra Bahadur Chand,1997,0,1,0,democracy,,,10,1,0,0,1,0,0,0,1,0,7,,0
790,Nepal,NEP,Surya  Bahadur Thapa,1997,0,1,0,democracy,,,11,1,0,0,1,0,0,0,1,0,7,,0
790,Nepal,NEP,Surya  Bahadur Thapa,1998,0,1,0,democracy,,,12,2,0,0,2,0,0,0,1,0,7,,0
